tm_id,dfl_id,club_name,shirt_number,full_name_tm,date_of_birth,position,saison
472249,NULL,"1.FC Köln",29,JanThielmann,NULL,"Sturm - Rechtsaußen",2025_2026
473050,NULL,"SC Freiburg",NULL,KevinSchade,NULL,"Sturm - Linksaußen",2022_2023
475413,NULL,"FC Bayern München",23,SachaBoey,NULL,"Abwehr - Rechter Verteidiger",2023_2024
475413,NULL,"FC Bayern München",23,SachaBoey,NULL,"Abwehr - Rechter Verteidiger",2024_2025
475413,NULL,"FC Bayern München",NULL,SachaBoey,NULL,"Abwehr - Rechter Verteidiger",2025_2026
475959,NULL,"RB Leipzig",32,JoskoGvardiol,NULL,"Abwehr - Innenverteidiger",2022_2023
476915,NULL,"TSG 1899 Hoffenheim",NULL,MelayroBogarde,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
477109,NULL,"FC Schalke 04",11,BryanLasme,NULL,"Sturm - Mittelstürmer",2023_2024
477109,NULL,"FC Schalke 04",NULL,BryanLasme,NULL,"Sturm - Mittelstürmer",2024_2025
477109,NULL,"FC Schalke 04",11,BryanLasme,NULL,"Sturm - Mittelstürmer",2025_2026
478573,NULL,"FC Bayern München",38,RyanGravenberch,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
478573,NULL,"FC Bayern München",NULL,RyanGravenberch,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
480692,NULL,"FC Bayern München",NULL,LuisDíaz,NULL,"Sturm - Linksaußen",2025_2026
482383,NULL,"Hamburger SV",37,ValonZumberi,NULL,"Abwehr - Innenverteidiger",2022_2023
482383,NULL,"Hamburger SV",37,ValonZumberi,NULL,"Abwehr - Innenverteidiger",2023_2024
482383,NULL,"Hamburger SV",37,ValonZumberi,NULL,"Abwehr - Innenverteidiger",2024_2025
482573,NULL,"Borussia Dortmund",47,AntoniosPapadopoulos,NULL,"Abwehr - Innenverteidiger",2022_2023
482573,NULL,"Borussia Dortmund",47,AntoniosPapadopoulos,NULL,"Abwehr - Innenverteidiger",2023_2024
483046,NULL,"FC Bayern München",44,JosipStanisic,NULL,"Abwehr - Rechter Verteidiger",2022_2023
483046,NULL,"Bayer 04 Leverkusen",2,JosipStanisic,NULL,"Abwehr - Rechter Verteidiger",2023_2024
483046,NULL,"FC Bayern München",44,JosipStanisic,NULL,"Abwehr - Rechter Verteidiger",2024_2025
483046,NULL,"FC Bayern München",NULL,JosipStanisic,NULL,"Abwehr - Rechter Verteidiger",2025_2026
484547,NULL,"Bayer 04 Leverkusen",30,JeremieFrimpong,NULL,"Abwehr - Rechter Verteidiger",2022_2023
484547,NULL,"Bayer 04 Leverkusen",30,JeremieFrimpong,NULL,"Abwehr - Rechter Verteidiger",2023_2024
484547,NULL,"Bayer 04 Leverkusen",30,JeremieFrimpong,NULL,"Abwehr - Rechter Verteidiger",2024_2025
485585,NULL,"Borussia Dortmund",22,IanMaatsen,NULL,"Abwehr - Linker Verteidiger",2023_2024
486046,NULL,"RB Leipzig",26,MaartenVandevoordt,NULL,Torwart,2024_2025
486046,NULL,"RB Leipzig",26,MaartenVandevoordt,NULL,Torwart,2025_2026
486456,NULL,"Eintracht Frankfurt",49,HarpreetGhotra,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
487969,NULL,"Eintracht Frankfurt",9,"RandalKolo Muani",NULL,"Sturm - Mittelstürmer",2022_2023
487969,NULL,"Eintracht Frankfurt",NULL,"RandalKolo Muani",NULL,"Sturm - Mittelstürmer",2023_2024
489343,NULL,"Hamburger SV",40,LeoOppermann,NULL,Torwart,2022_2023
490423,NULL,"Hamburger SV",22,"IgnaceVan der Brempt",NULL,"Abwehr - Rechter Verteidiger",2023_2024
490581,NULL,"1.FC Köln",47,MathiasOlesen,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
490581,NULL,"1.FC Köln",47,MathiasOlesen,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
490581,NULL,"1.FC Köln",47,MathiasOlesen,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
490609,NULL,"1.FSV Mainz 05",32,LasseRieß,NULL,Torwart,2022_2023
490609,NULL,"1.FSV Mainz 05",1,LasseRieß,NULL,Torwart,2023_2024
490609,NULL,"1.FSV Mainz 05",1,LasseRieß,NULL,Torwart,2024_2025
490609,NULL,"1.FSV Mainz 05",1,LasseRieß,NULL,Torwart,2025_2026
490884,NULL,"Hamburger SV",14,LudovitReis,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
490884,NULL,"Hamburger SV",14,LudovitReis,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
490884,NULL,"Hamburger SV",14,LudovitReis,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
493513,NULL,"SV Werder Bremen",13,KarlHein,NULL,Torwart,2025_2026
493899,NULL,"VfB Stuttgart",NULL,LucaBazzoli,NULL,"Abwehr - Innenverteidiger",2022_2023
496094,NULL,"Borussia Dortmund",27,KarimAdeyemi,NULL,"Sturm - Rechtsaußen",2022_2023
496094,NULL,"Borussia Dortmund",27,KarimAdeyemi,NULL,"Sturm - Rechtsaußen",2023_2024
496094,NULL,"Borussia Dortmund",27,KarimAdeyemi,NULL,"Sturm - Rechtsaußen",2024_2025
496094,NULL,"Borussia Dortmund",27,KarimAdeyemi,NULL,"Sturm - Rechtsaußen",2025_2026
496767,NULL,"VfB Stuttgart",11,"Juan JoséPerea",NULL,"Sturm - Mittelstürmer",2022_2023
499319,NULL,"VfB Stuttgart",NULL,NicolasGlaus,NULL,Torwart,2022_2023
500054,NULL,"TSG 1899 Hoffenheim",19,DavidJurásek,NULL,"Abwehr - Linker Verteidiger",2023_2024
500054,NULL,"TSG 1899 Hoffenheim",19,DavidJurásek,NULL,"Abwehr - Linker Verteidiger",2024_2025
501794,NULL,"SV 07 Elversberg",8,JannikRochelt,NULL,"Sturm - Linksaußen",2022_2023
501794,NULL,"SV 07 Elversberg",10,JannikRochelt,NULL,"Sturm - Linksaußen",2023_2024
503160,NULL,"1.FSV Mainz 05",8,PaulNebel,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
503160,NULL,"1.FSV Mainz 05",8,PaulNebel,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
503482,NULL,"FC Bayern München",3,Min-jaeKim,NULL,"Abwehr - Innenverteidiger",2023_2024
503482,NULL,"FC Bayern München",3,Min-jaeKim,NULL,"Abwehr - Innenverteidiger",2024_2025
503482,NULL,"FC Bayern München",NULL,Min-jaeKim,NULL,"Abwehr - Innenverteidiger",2025_2026
503866,NULL,"Hamburger SV",23,AlbertGrønbaek,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
504073,NULL,"TSG 1899 Hoffenheim",26,EduardoQuaresma,NULL,"Abwehr - Innenverteidiger",2022_2023
504153,NULL,"Borussia Mönchengladbach",29,JoeScally,NULL,"Abwehr - Rechter Verteidiger",2022_2023
504153,NULL,"Borussia Mönchengladbach",29,JoeScally,NULL,"Abwehr - Rechter Verteidiger",2023_2024
504153,NULL,"Borussia Mönchengladbach",29,JoeScally,NULL,"Abwehr - Rechter Verteidiger",2024_2025
504153,NULL,"Borussia Mönchengladbach",29,JoeScally,NULL,"Abwehr - Rechter Verteidiger",2025_2026
504215,NULL,"Borussia Dortmund",7,GiovanniReyna,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
504215,NULL,"Borussia Dortmund",7,GiovanniReyna,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
504215,NULL,"Borussia Dortmund",7,GiovanniReyna,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
504215,NULL,"Borussia Mönchengladbach",13,GiovanniReyna,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
505653,NULL,"Borussia Dortmund",21,FábioSilva,NULL,"Sturm - Mittelstürmer",2025_2026
507341,NULL,"VfB Stuttgart",32,FabianRieder,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
507341,NULL,"FC Augsburg",32,FabianRieder,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
507345,NULL,"VfB Stuttgart",20,LeonidasStergiou,NULL,"Abwehr - Rechter Verteidiger",2023_2024
507345,NULL,"VfB Stuttgart",20,LeonidasStergiou,NULL,"Abwehr - Rechter Verteidiger",2024_2025
507345,NULL,"VfB Stuttgart",NULL,LeonidasStergiou,NULL,"Abwehr - Rechter Verteidiger",2025_2026
508961,NULL,"FC Schalke 04",NULL,MalikTalabidi,NULL,"Abwehr - Linker Verteidiger",2023_2024
508961,NULL,"FC Schalke 04",NULL,MalikTalabidi,NULL,"Abwehr - Linker Verteidiger",2024_2025
509650,NULL,"SC Paderborn 07",25,TjarkScheller,NULL,"Abwehr - Innenverteidiger",2024_2025
509650,NULL,"SC Paderborn 07",25,TjarkScheller,NULL,"Abwehr - Innenverteidiger",2025_2026
513245,NULL,"Eintracht Frankfurt",29,JesperLindstrøm,NULL,"Sturm - Rechtsaußen",2022_2023
513245,NULL,"Eintracht Frankfurt",NULL,JesperLindstrøm,NULL,"Sturm - Rechtsaußen",2023_2024
515017,NULL,"1.FC Köln",22,JacobChristensen,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
515017,NULL,"1.FC Köln",22,JacobChristensen,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
515624,NULL,"FC Augsburg",44,HenriKoudossou,NULL,"Abwehr - Rechter Verteidiger",2024_2025
516978,NULL,"SC Paderborn 07",17,LaurinCurda,NULL,"Mittelfeld - Rechtes Mittelfeld",2023_2024
516978,NULL,"SC Paderborn 07",17,LaurinCurda,NULL,"Mittelfeld - Rechtes Mittelfeld",2024_2025
516978,NULL,"SC Paderborn 07",17,LaurinCurda,NULL,"Mittelfeld - Rechtes Mittelfeld",2025_2026
518505,NULL,"1.FC Union Berlin",40,JamieLeweling,NULL,"Sturm - Rechtsaußen",2022_2023
518505,NULL,"VfB Stuttgart",18,JamieLeweling,NULL,"Sturm - Rechtsaußen",2023_2024
518505,NULL,"VfB Stuttgart",18,JamieLeweling,NULL,"Sturm - Rechtsaußen",2024_2025
518505,NULL,"VfB Stuttgart",18,JamieLeweling,NULL,"Sturm - Rechtsaußen",2025_2026
519869,NULL,"Eintracht Frankfurt",45,MehdiLoune,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
519869,NULL,"Eintracht Frankfurt",45,MehdiLoune,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
519872,NULL,"1.FC Union Berlin",9,LivanBurcu,NULL,"Sturm - Linksaußen",2025_2026
520468,NULL,"FC Augsburg",22,Iago,NULL,"Abwehr - Linker Verteidiger",2022_2023
520468,NULL,"FC Augsburg",22,Iago,NULL,"Abwehr - Linker Verteidiger",2023_2024
520857,NULL,"Borussia Mönchengladbach",34,ConorNoß,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
521331,NULL,"SC Paderborn 07",4,"Nyamekye Awortwie-Grant",NULL,NULL,2022_2023
521412,NULL,"SV Werder Bremen",31,TimDietrich,NULL,"Abwehr - Innenverteidiger",2022_2023
521412,NULL,"FC Schalke 04",NULL,TimDietrich,NULL,"Abwehr - Innenverteidiger",2025_2026
521964,NULL,"FC Schalke 04",NULL,MalickThiaw,NULL,"Abwehr - Innenverteidiger",2022_2023
522077,NULL,"1.FC Köln",48,GeorgStrauch,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
522084,NULL,"1.FC Köln",16,MarvinObuz,NULL,"Sturm - Rechtsaußen",2024_2025
522242,NULL,"FC Bayern München",NULL,LucaDenk,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
522245,NULL,"SV 07 Elversberg",21,LasseGünther,NULL,"Abwehr - Linker Verteidiger",2025_2026
524285,NULL,"Borussia Mönchengladbach",20,LucaNetz,NULL,"Abwehr - Linker Verteidiger",2022_2023
524285,NULL,"Borussia Mönchengladbach",20,LucaNetz,NULL,"Abwehr - Linker Verteidiger",2023_2024
524285,NULL,"Borussia Mönchengladbach",20,LucaNetz,NULL,"Abwehr - Linker Verteidiger",2024_2025
524285,NULL,"Borussia Mönchengladbach",NULL,LucaNetz,NULL,"Abwehr - Linker Verteidiger",2025_2026
524290,NULL,"TSG 1899 Hoffenheim",44,FisnikAsllani,NULL,"Sturm - Mittelstürmer",2022_2023
524290,NULL,"SV 07 Elversberg",10,FisnikAsllani,NULL,"Sturm - Mittelstürmer",2024_2025
524290,NULL,"TSG 1899 Hoffenheim",11,FisnikAsllani,NULL,"Sturm - Mittelstürmer",2025_2026
526466,NULL,"FC Augsburg",NULL,EliasSaad,NULL,"Sturm - Linksaußen",2025_2026
526845,NULL,"SC Freiburg",21,NoahAtubolu,NULL,Torwart,2022_2023
526845,NULL,"SC Freiburg",1,NoahAtubolu,NULL,Torwart,2023_2024
526845,NULL,"SC Freiburg",1,NoahAtubolu,NULL,Torwart,2024_2025
526845,NULL,"SC Freiburg",1,NoahAtubolu,NULL,Torwart,2025_2026
527276,NULL,"SC Freiburg",35,KennethSchmidt,NULL,"Abwehr - Innenverteidiger",2022_2023
527276,NULL,"SC Freiburg",4,KennethSchmidt,NULL,"Abwehr - Innenverteidiger",2023_2024
527276,NULL,"SC Freiburg",NULL,KennethSchmidt,NULL,"Abwehr - Innenverteidiger",2024_2025
529895,NULL,"Hamburger SV",8,DanielElfadli,NULL,"Abwehr - Innenverteidiger",2024_2025
529895,NULL,"Hamburger SV",8,DanielElfadli,NULL,"Abwehr - Innenverteidiger",2025_2026
531499,NULL,"SV 07 Elversberg",3,LucaMenke,NULL,"Abwehr - Innenverteidiger",2022_2023
532169,NULL,"Hamburger SV",6,LukaszPoreba,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
532169,NULL,"Hamburger SV",6,LukaszPoreba,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
532169,NULL,"SV 07 Elversberg",8,LukaszPoreba,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
532495,NULL,"1.FSV Mainz 05",36,MarlonMustapha,NULL,"Sturm - Mittelstürmer",2022_2023
532539,NULL,"SV Werder Bremen",26,LeeBuchanan,NULL,"Abwehr - Linker Verteidiger",2022_2023
532776,NULL,"Bayer 04 Leverkusen",21,AmineAdli,NULL,"Sturm - Linksaußen",2022_2023
532776,NULL,"Bayer 04 Leverkusen",21,AmineAdli,NULL,"Sturm - Linksaußen",2023_2024
532776,NULL,"Bayer 04 Leverkusen",21,AmineAdli,NULL,"Sturm - Linksaußen",2024_2025
532776,NULL,"Bayer 04 Leverkusen",NULL,AmineAdli,NULL,"Sturm - Linksaußen",2025_2026
533295,NULL,"TSG 1899 Hoffenheim",8,"Patrick Wimmer",NULL,NULL,2022_2023
534304,NULL,"SC Paderborn 07",NULL,JohnIredale,NULL,"Sturm - Mittelstürmer",2022_2023
536482,NULL,"Eintracht Frankfurt",26,"JuniorDina Ebimbe",NULL,"Mittelfeld - Rechtes Mittelfeld",2022_2023
536482,NULL,"Eintracht Frankfurt",26,"JuniorDina Ebimbe",NULL,"Mittelfeld - Rechtes Mittelfeld",2023_2024
536482,NULL,"Eintracht Frankfurt",26,"JuniorDina Ebimbe",NULL,"Mittelfeld - Rechtes Mittelfeld",2024_2025
536508,NULL,"FC Augsburg",4,Han-NoahMassengo,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
537598,NULL,"Hamburger SV",20,FábioVieira,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
538971,NULL,"VfB Stuttgart",NULL,NaouirouAhamada,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
538977,NULL,"TSG 1899 Hoffenheim",NULL,GeorginioRutter,NULL,"Sturm - Mittelstürmer",2022_2023
538996,NULL,"FC Bayern München",23,TanguyNianzou,NULL,"Abwehr - Innenverteidiger",2022_2023
539798,NULL,"VfB Stuttgart",14,LucaJaquez,NULL,"Abwehr - Innenverteidiger",2024_2025
539798,NULL,"VfB Stuttgart",14,LucaJaquez,NULL,"Abwehr - Innenverteidiger",2025_2026
540056,NULL,"Hamburger SV",16,GiorgiGocholeishvili,NULL,"Abwehr - Rechter Verteidiger",2025_2026
540302,NULL,"VfB Stuttgart",NULL,MateoKlimowicz,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
541231,NULL,"FC Schalke 04",5,"Seppvan den Berg",NULL,"Abwehr - Innenverteidiger",2022_2023
541231,NULL,"1.FSV Mainz 05",3,"Seppvan den Berg",NULL,"Abwehr - Innenverteidiger",2023_2024
542697,NULL,"1.FC Köln",18,RasmusCarstensen,NULL,"Mittelfeld - Rechtes Mittelfeld",2023_2024
542697,NULL,"1.FC Köln",NULL,RasmusCarstensen,NULL,"Mittelfeld - Rechtes Mittelfeld",2024_2025
544148,NULL,"Borussia Mönchengladbach",31,TomasCvancara,NULL,"Sturm - Mittelstürmer",2023_2024
544148,NULL,"Borussia Mönchengladbach",31,TomasCvancara,NULL,"Sturm - Mittelstürmer",2024_2025
545332,NULL,"1.FC Union Berlin",9,MikkelKaufmann,NULL,"Sturm - Mittelstürmer",2023_2024
546213,NULL,"Eintracht Frankfurt",35,Tuta,NULL,"Abwehr - Innenverteidiger",2022_2023
546213,NULL,"Eintracht Frankfurt",35,Tuta,NULL,"Abwehr - Innenverteidiger",2023_2024
546213,NULL,"Eintracht Frankfurt",35,Tuta,NULL,"Abwehr - Innenverteidiger",2024_2025
546415,NULL,"Hamburger SV",20,AndrásNémeth,NULL,"Sturm - Mittelstürmer",2022_2023
546415,NULL,"Hamburger SV",20,AndrásNémeth,NULL,"Sturm - Mittelstürmer",2023_2024
546880,NULL,"FC Schalke 04",21,BrandonSoppy,NULL,"Mittelfeld - Rechtes Mittelfeld",2023_2024
548348,NULL,"SC Freiburg",25,KiliannSildillia,NULL,"Abwehr - Rechter Verteidiger",2022_2023
548348,NULL,"SC Freiburg",25,KiliannSildillia,NULL,"Abwehr - Rechter Verteidiger",2023_2024
548348,NULL,"SC Freiburg",25,KiliannSildillia,NULL,"Abwehr - Rechter Verteidiger",2024_2025
548935,NULL,"FC Schalke 04",NULL,"Stevenvan der Sloot",NULL,"Abwehr - Rechter Verteidiger",2023_2024
549378,NULL,"Hamburger SV",12,SanderTangvik,NULL,Torwart,2025_2026
550580,NULL,"Borussia Mönchengladbach",18,ShutoMachino,NULL,"Sturm - Mittelstürmer",2025_2026
550829,NULL,"Bayer 04 Leverkusen",17,MatejKovar,NULL,Torwart,2023_2024
550829,NULL,"Bayer 04 Leverkusen",17,MatejKovar,NULL,Torwart,2024_2025
552057,NULL,"Bayer 04 Leverkusen",23,AdamHlozek,NULL,"Sturm - Mittelstürmer",2022_2023
552057,NULL,"Bayer 04 Leverkusen",23,AdamHlozek,NULL,"Sturm - Mittelstürmer",2023_2024
552057,NULL,"TSG 1899 Hoffenheim",23,AdamHlozek,NULL,"Sturm - Mittelstürmer",2024_2025
552057,NULL,"TSG 1899 Hoffenheim",23,AdamHlozek,NULL,"Sturm - Mittelstürmer",2025_2026
553285,NULL,"1.FC Köln",25,TimLemperle,NULL,"Sturm - Mittelstürmer",2022_2023
553285,NULL,"1.FC Köln",19,TimLemperle,NULL,"Sturm - Mittelstürmer",2024_2025
553285,NULL,"TSG 1899 Hoffenheim",19,TimLemperle,NULL,"Sturm - Mittelstürmer",2025_2026
553539,NULL,"TSG 1899 Hoffenheim",NULL,ValentinLässig,NULL,"Abwehr - Innenverteidiger",2025_2026
553905,NULL,"FC Schalke 04",NULL,KerimCalhanoglu,NULL,"Abwehr - Linker Verteidiger",2022_2023
557614,NULL,"FC Augsburg",34,NathanaëlMbuku,NULL,"Sturm - Linksaußen",2022_2023
557614,NULL,"FC Augsburg",34,NathanaëlMbuku,NULL,"Sturm - Linksaußen",2023_2024
559263,NULL,"RB Leipzig",18,FábioCarvalho,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
562948,NULL,"1.FSV Mainz 05",14,Hyun-seokHong,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
564545,NULL,"Bayer 04 Leverkusen",12,EdmondTapsoba,NULL,"Abwehr - Innenverteidiger",2022_2023
564545,NULL,"Bayer 04 Leverkusen",12,EdmondTapsoba,NULL,"Abwehr - Innenverteidiger",2023_2024
564545,NULL,"Bayer 04 Leverkusen",12,EdmondTapsoba,NULL,"Abwehr - Innenverteidiger",2024_2025
564545,NULL,"Bayer 04 Leverkusen",12,EdmondTapsoba,NULL,"Abwehr - Innenverteidiger",2025_2026
565118,NULL,"SC Paderborn 07",25,JesseTugbenyo,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
565424,NULL,"RB Leipzig",9,JohanBakayoko,NULL,"Sturm - Rechtsaußen",2025_2026
565435,NULL,"FC Augsburg",27,ArneEngels,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
565435,NULL,"FC Augsburg",27,ArneEngels,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
565435,NULL,"FC Augsburg",NULL,ArneEngels,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
566723,NULL,"FC Bayern München",17,MichaelOlise,NULL,"Sturm - Rechtsaußen",2024_2025
566723,NULL,"FC Bayern München",NULL,MichaelOlise,NULL,"Sturm - Rechtsaußen",2025_2026
566857,NULL,"SV 07 Elversberg",18,SemihSahin,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
566857,NULL,"SV 07 Elversberg",8,SemihSahin,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
566857,NULL,"SV 07 Elversberg",8,SemihSahin,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
566931,NULL,"RB Leipzig",20,XaviSimons,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
566931,NULL,"RB Leipzig",10,XaviSimons,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
566931,NULL,"RB Leipzig",NULL,XaviSimons,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
567114,NULL,"FC Bayern München",41,LiamMorrison,NULL,"Abwehr - Innenverteidiger",2022_2023
569031,NULL,"TSG 1899 Hoffenheim",40,UmutTohumcu,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
569031,NULL,"TSG 1899 Hoffenheim",40,UmutTohumcu,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
569031,NULL,"TSG 1899 Hoffenheim",17,UmutTohumcu,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
569031,NULL,"TSG 1899 Hoffenheim",NULL,UmutTohumcu,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
569033,NULL,"1.FSV Mainz 05",11,ArmindoSieb,NULL,"Sturm - Hängende Spitze",2024_2025
569033,NULL,"1.FSV Mainz 05",11,ArmindoSieb,NULL,"Sturm - Hängende Spitze",2025_2026
569349,NULL,"FC Augsburg",NULL,FrederikWinther,NULL,"Abwehr - Innenverteidiger",2022_2023
569349,NULL,"FC Augsburg",26,FrederikWinther,NULL,"Abwehr - Innenverteidiger",2023_2024
569366,NULL,"VfB Stuttgart",8,EnzoMillot,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
569366,NULL,"VfB Stuttgart",8,EnzoMillot,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
569366,NULL,"VfB Stuttgart",8,EnzoMillot,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
569383,NULL,"FC Augsburg",5,ChrislainMatsima,NULL,"Abwehr - Innenverteidiger",2024_2025
569383,NULL,"FC Augsburg",5,ChrislainMatsima,NULL,"Abwehr - Innenverteidiger",2025_2026
569385,NULL,"FC Schalke 04",24,AdilAouchiche,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
569387,NULL,"TSG 1899 Hoffenheim",15,ValentinGendrey,NULL,"Abwehr - Rechter Verteidiger",2024_2025
569387,NULL,"TSG 1899 Hoffenheim",15,ValentinGendrey,NULL,"Abwehr - Rechter Verteidiger",2025_2026
569457,NULL,"FC Augsburg",18,TimBreithaupt,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
569457,NULL,"FC Augsburg",NULL,TimBreithaupt,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
569681,NULL,"SC Paderborn 07",1,MoritzSchulze,NULL,Torwart,2022_2023
570152,NULL,"SC Paderborn 07",33,MarcelHoffmeier,NULL,"Abwehr - Innenverteidiger",2022_2023
570152,NULL,"SC Paderborn 07",33,MarcelHoffmeier,NULL,"Abwehr - Innenverteidiger",2023_2024
570152,NULL,"SC Paderborn 07",33,MarcelHoffmeier,NULL,"Abwehr - Innenverteidiger",2024_2025
570152,NULL,"SC Paderborn 07",33,MarcelHoffmeier,NULL,"Abwehr - Innenverteidiger",2025_2026
570160,NULL,"FC Schalke 04",41,HenningMatriciani,NULL,"Abwehr - Rechter Verteidiger",2022_2023
570160,NULL,"FC Schalke 04",41,HenningMatriciani,NULL,"Abwehr - Rechter Verteidiger",2023_2024
570160,NULL,"FC Schalke 04",NULL,HenningMatriciani,NULL,"Abwehr - Rechter Verteidiger",2024_2025
570160,NULL,"FC Schalke 04",41,HenningMatriciani,NULL,"Abwehr - Rechter Verteidiger",2025_2026
571299,NULL,"Eintracht Frankfurt",5,HrvojeSmolcic,NULL,"Abwehr - Innenverteidiger",2022_2023
571299,NULL,"Eintracht Frankfurt",5,HrvojeSmolcic,NULL,"Abwehr - Innenverteidiger",2023_2024
572891,NULL,"SV Werder Bremen",40,LouisLord,NULL,Torwart,2022_2023
572919,NULL,"VfB Stuttgart",NULL,MohamedSankoh,NULL,"Sturm - Mittelstürmer",2023_2024
573978,NULL,"1.FC Köln",43,MaximilianSchmid,NULL,"Sturm - Mittelstürmer",2022_2023
574193,NULL,"TSG 1899 Hoffenheim",31,BambaséConté,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
574193,NULL,"SV 07 Elversberg",10,BambaséConté,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
574197,NULL,"Borussia Dortmund",NULL,NiklasJessen,NULL,"Abwehr - Rechter Verteidiger",2024_2025
574199,NULL,"Borussia Dortmund",NULL,DavidLelle,NULL,"Abwehr - Innenverteidiger",2024_2025
574201,NULL,"Borussia Mönchengladbach",28,Grant-LeonRanos,NULL,"Sturm - Mittelstürmer",2023_2024
574201,NULL,"Borussia Mönchengladbach",NULL,Grant-LeonRanos,NULL,"Sturm - Mittelstürmer",2024_2025
574201,NULL,"Borussia Mönchengladbach",NULL,Grant-LeonRanos,NULL,"Sturm - Mittelstürmer",2025_2026
577729,NULL,"FC Schalke 04",NULL,TimSchmidt,NULL,"Abwehr - Innenverteidiger",2024_2025
578392,NULL,"TSG 1899 Hoffenheim",14,MaximilianBeier,NULL,"Sturm - Mittelstürmer",2023_2024
578392,NULL,"Borussia Dortmund",14,MaximilianBeier,NULL,"Sturm - Mittelstürmer",2024_2025
578392,NULL,"Borussia Dortmund",14,MaximilianBeier,NULL,"Sturm - Mittelstürmer",2025_2026
578680,NULL,"SC Freiburg",NULL,HugoSiquet,NULL,"Abwehr - Rechter Verteidiger",2022_2023
579287,NULL,"Borussia Dortmund",24,DanielSvensson,NULL,"Abwehr - Linker Verteidiger",2024_2025
579287,NULL,"Borussia Dortmund",24,DanielSvensson,NULL,"Abwehr - Linker Verteidiger",2025_2026
579459,NULL,"TSG 1899 Hoffenheim",21,AlbianHajdari,NULL,"Abwehr - Innenverteidiger",2025_2026
579565,NULL,"1.FC Köln",18,ÍsakJóhannesson,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
580195,NULL,"FC Bayern München",42,JamalMusiala,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
580195,NULL,"FC Bayern München",42,JamalMusiala,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
