tm_id,saison,market_value_eur,last_updated,updated_at
501794,2022_2023,250000,NULL,2022-10-05
501794,2022_2023,400000,NULL,2022-12-08
501794,2023_2024,800000,NULL,2023-06-13
501794,2023_2024,1000000,NULL,2023-12-15
503160,2024_2025,3500000,NULL,2024-03-22
503160,2024_2025,3500000,NULL,2024-06-06
503160,2024_2025,7000000,NULL,2024-12-20
503160,2025_2026,17000000,NULL,2025-03-27
503160,2025_2026,24000000,NULL,2025-06-05
503160,2025_2026,18000000,NULL,2025-12-19
503482,2023_2024,50000000,NULL,2023-03-21
503482,2023_2024,60000000,NULL,2023-06-15
503482,2023_2024,60000000,NULL,2023-12-14
503482,2024_2025,55000000,NULL,2024-03-27
503482,2024_2025,45000000,NULL,2024-05-29
503482,2024_2025,45000000,NULL,2024-12-20
503482,2025_2026,40000000,NULL,2025-06-05
503482,2025_2026,32000000,NULL,2025-10-14
503482,2025_2026,25000000,NULL,2025-12-19
503866,2025_2026,12000000,NULL,2025-03-18
503866,2025_2026,11000000,NULL,2025-05-30
503866,2025_2026,9500000,NULL,2025-10-07
503866,2025_2026,8000000,NULL,2025-12-23
504073,2022_2023,4000000,NULL,2022-05-31
504073,2022_2023,4000000,NULL,2022-11-09
504153,2022_2023,8000000,NULL,2022-06-09
504153,2022_2023,12000000,NULL,2022-11-09
504153,2023_2024,12000000,NULL,2023-06-22
504153,2023_2024,12000000,NULL,2023-12-14
504153,2024_2025,10000000,NULL,2024-05-29
504153,2024_2025,10000000,NULL,2024-12-20
504153,2025_2026,10000000,NULL,2025-06-05
504153,2025_2026,7000000,NULL,2025-10-14
504153,2025_2026,7000000,NULL,2025-12-19
504215,2022_2023,35000000,NULL,2022-06-09
504215,2022_2023,35000000,NULL,2022-11-09
504215,2023_2024,28000000,NULL,2023-03-29
504215,2023_2024,25000000,NULL,2023-06-22
504215,2023_2024,20000000,NULL,2023-10-18
504215,2023_2024,20000000,NULL,2023-12-14
504215,2024_2025,18000000,NULL,2024-05-27
504215,2024_2025,12000000,NULL,2024-10-09
504215,2024_2025,12000000,NULL,2024-12-20
504215,2025_2026,10000000,NULL,2025-03-27
504215,2025_2026,7000000,NULL,2025-06-05
504215,2025_2026,6000000,NULL,2025-12-19
505653,2025_2026,20000000,NULL,2025-03-21
505653,2025_2026,20000000,NULL,2025-06-09
505653,2025_2026,28000000,NULL,2025-10-14
505653,2025_2026,28000000,NULL,2025-12-19
507341,2024_2025,10000000,NULL,2024-03-19
507341,2024_2025,8000000,NULL,2024-06-03
507341,2024_2025,10000000,NULL,2024-12-20
507341,2025_2026,7000000,NULL,2025-03-27
507341,2025_2026,6000000,NULL,2025-06-05
507341,2025_2026,8000000,NULL,2025-12-19
507345,2023_2024,3500000,NULL,2023-03-28
507345,2023_2024,3000000,NULL,2023-06-07
507345,2023_2024,2000000,NULL,2023-12-14
507345,2024_2025,5000000,NULL,2024-05-29
507345,2024_2025,5000000,NULL,2024-12-20
507345,2025_2026,5000000,NULL,2025-06-05
507345,2025_2026,3500000,NULL,2025-12-19
508961,2023_2024,150000,NULL,2023-03-28
508961,2023_2024,125000,NULL,2023-07-01
508961,2024_2025,100000,NULL,2024-01-08
508961,2024_2025,100000,NULL,2024-06-18
508961,2024_2025,75000,NULL,2024-12-16
509650,2024_2025,200000,NULL,2024-06-20
509650,2024_2025,600000,NULL,2024-09-25
509650,2024_2025,1000000,NULL,2024-12-19
509650,2025_2026,1500000,NULL,2025-03-26
509650,2025_2026,1500000,NULL,2025-06-19
509650,2025_2026,1500000,NULL,2025-12-16
513245,2022_2023,14000000,NULL,2022-03-24
513245,2022_2023,17000000,NULL,2022-06-09
513245,2022_2023,28000000,NULL,2022-11-09
513245,2023_2024,28000000,NULL,2023-06-22
513245,2023_2024,25000000,NULL,2023-12-20
515017,2023_2024,2500000,NULL,2023-06-26
515017,2023_2024,2000000,NULL,2023-12-14
515017,2024_2025,1500000,NULL,2024-05-29
515017,2024_2025,1000000,NULL,2024-12-19
515624,2024_2025,450000,NULL,2024-01-08
515624,2024_2025,450000,NULL,2024-06-10
515624,2024_2025,800000,NULL,2024-12-20
516978,2023_2024,225000,NULL,2023-06-29
516978,2023_2024,400000,NULL,2023-10-20
516978,2023_2024,600000,NULL,2023-12-15
516978,2024_2025,800000,NULL,2024-03-22
516978,2024_2025,800000,NULL,2024-06-06
516978,2024_2025,800000,NULL,2024-12-19
516978,2025_2026,800000,NULL,2025-06-19
516978,2025_2026,1200000,NULL,2025-10-09
516978,2025_2026,1500000,NULL,2025-12-16
518505,2022_2023,4500000,NULL,2022-03-24
518505,2022_2023,4500000,NULL,2022-06-09
518505,2022_2023,4500000,NULL,2022-11-09
518505,2023_2024,3500000,NULL,2023-03-29
518505,2023_2024,3000000,NULL,2023-06-22
518505,2023_2024,4500000,NULL,2023-12-14
518505,2024_2025,6000000,NULL,2024-03-27
518505,2024_2025,9000000,NULL,2024-05-29
518505,2024_2025,13000000,NULL,2024-10-09
518505,2024_2025,20000000,NULL,2024-12-20
518505,2025_2026,20000000,NULL,2025-06-05
518505,2025_2026,25000000,NULL,2025-10-14
518505,2025_2026,25000000,NULL,2025-12-19
519869,2022_2023,300000,NULL,2022-07-05
519869,2022_2023,300000,NULL,2022-11-09
519869,2023_2024,300000,NULL,2023-06-22
519869,2023_2024,300000,NULL,2023-12-14
519872,2025_2026,4000000,NULL,2025-03-26
519872,2025_2026,4000000,NULL,2025-06-19
519872,2025_2026,4000000,NULL,2025-12-19
520468,2022_2023,5500000,NULL,2022-06-09
520468,2022_2023,5500000,NULL,2022-11-09
520468,2023_2024,5500000,NULL,2023-06-22
520468,2023_2024,5500000,NULL,2023-12-14
520857,2022_2023,700000,NULL,2022-06-09
520857,2022_2023,700000,NULL,2022-11-09
521412,2022_2023,125000,NULL,2022-06-23
521412,2022_2023,150000,NULL,2022-12-29
521412,2025_2026,125000,NULL,2025-06-24
521412,2025_2026,150000,NULL,2025-12-19
521964,2022_2023,6000000,NULL,2022-06-16
521964,2022_2023,6000000,NULL,2022-11-11
522077,2022_2023,100000,NULL,2022-06-13
522077,2022_2023,200000,NULL,2022-09-21
522077,2022_2023,200000,NULL,2022-11-09
522077,2022_2023,200000,NULL,2022-12-12
522084,2024_2025,600000,NULL,2024-03-20
522084,2024_2025,600000,NULL,2024-06-11
522084,2024_2025,500000,NULL,2024-12-19
522242,2023_2024,150000,NULL,2023-06-29
522242,2023_2024,200000,NULL,2023-10-12
522245,2025_2026,1200000,NULL,2025-06-19
522245,2025_2026,1200000,NULL,2025-12-16
524285,2022_2023,6500000,NULL,2022-06-09
524285,2022_2023,6500000,NULL,2022-11-09
524285,2023_2024,6500000,NULL,2023-06-22
524285,2023_2024,10000000,NULL,2023-12-14
524285,2024_2025,10000000,NULL,2024-05-29
524285,2024_2025,8000000,NULL,2024-10-09
524285,2024_2025,8000000,NULL,2024-12-20
524285,2025_2026,7000000,NULL,2025-03-27
524285,2025_2026,6000000,NULL,2025-06-05
524285,2025_2026,6000000,NULL,2025-12-19
524290,2022_2023,400000,NULL,2022-06-09
524290,2022_2023,400000,NULL,2022-11-09
524290,2024_2025,800000,NULL,2024-05-21
524290,2024_2025,1200000,NULL,2024-09-25
524290,2024_2025,3000000,NULL,2024-12-19
524290,2025_2026,4000000,NULL,2025-03-26
524290,2025_2026,8000000,NULL,2025-06-19
524290,2025_2026,18000000,NULL,2025-10-14
524290,2025_2026,30000000,NULL,2025-12-19
526466,2025_2026,4000000,NULL,2025-06-05
526466,2025_2026,4000000,NULL,2025-12-19
526845,2022_2023,1500000,NULL,2022-06-09
526845,2022_2023,2000000,NULL,2022-11-09
526845,2023_2024,3500000,NULL,2023-06-13
526845,2023_2024,5000000,NULL,2023-10-18
526845,2023_2024,6500000,NULL,2023-12-14
526845,2024_2025,8000000,NULL,2024-03-27
526845,2024_2025,10000000,NULL,2024-05-29
526845,2024_2025,10000000,NULL,2024-12-20
526845,2025_2026,15000000,NULL,2025-03-27
526845,2025_2026,18000000,NULL,2025-06-05
526845,2025_2026,20000000,NULL,2025-12-19
527276,2022_2023,350000,NULL,2022-03-16
527276,2022_2023,500000,NULL,2022-06-01
527276,2022_2023,750000,NULL,2022-12-08
527276,2023_2024,3000000,NULL,2023-06-22
527276,2023_2024,3000000,NULL,2023-12-14
527276,2024_2025,2500000,NULL,2024-05-29
527276,2024_2025,2000000,NULL,2024-10-09
527276,2024_2025,1500000,NULL,2024-12-20
529895,2024_2025,1000000,NULL,2024-06-06
529895,2024_2025,1500000,NULL,2024-09-25
529895,2024_2025,2500000,NULL,2024-12-19
529895,2025_2026,3500000,NULL,2025-06-19
529895,2025_2026,3500000,NULL,2025-12-19
531499,2022_2023,125000,NULL,2022-04-07
531499,2022_2023,125000,NULL,2022-06-28
531499,2022_2023,150000,NULL,2022-10-05
531499,2022_2023,150000,NULL,2022-12-08
532169,2023_2024,2000000,NULL,2023-06-27
532169,2023_2024,1500000,NULL,2023-12-15
532169,2024_2025,1200000,NULL,2024-03-22
532169,2024_2025,1200000,NULL,2024-06-06
532169,2024_2025,1000000,NULL,2024-12-19
532169,2025_2026,1000000,NULL,2025-06-19
532169,2025_2026,1500000,NULL,2025-10-09
532169,2025_2026,2000000,NULL,2025-12-16
532495,2022_2023,1000000,NULL,2022-05-27
532495,2022_2023,1000000,NULL,2022-11-09
532539,2022_2023,3500000,NULL,2022-05-13
532539,2022_2023,3500000,NULL,2022-11-09
532776,2022_2023,12000000,NULL,2022-06-09
532776,2022_2023,12000000,NULL,2022-11-09
532776,2023_2024,15000000,NULL,2023-03-29
532776,2023_2024,20000000,NULL,2023-06-22
532776,2023_2024,25000000,NULL,2023-10-18
532776,2023_2024,25000000,NULL,2023-12-14
532776,2024_2025,30000000,NULL,2024-05-29
532776,2024_2025,22000000,NULL,2024-12-20
532776,2025_2026,18000000,NULL,2025-06-05
532776,2025_2026,20000000,NULL,2025-10-17
532776,2025_2026,20000000,NULL,2025-12-09
534304,2022_2023,200000,NULL,2022-06-01
534304,2022_2023,225000,NULL,2022-12-08
536482,2022_2023,5000000,NULL,2022-05-30
536482,2022_2023,7500000,NULL,2022-11-09
536482,2023_2024,10000000,NULL,2023-06-22
536482,2023_2024,14000000,NULL,2023-12-14
536482,2024_2025,12000000,NULL,2024-05-29
536482,2024_2025,9000000,NULL,2024-10-09
536482,2024_2025,9000000,NULL,2024-12-20
536508,2025_2026,5000000,NULL,2025-03-24
536508,2025_2026,5000000,NULL,2025-06-03
536508,2025_2026,5000000,NULL,2025-12-19
537598,2025_2026,22000000,NULL,2025-05-30
537598,2025_2026,18000000,NULL,2025-10-14
537598,2025_2026,18000000,NULL,2025-12-19
538971,2022_2023,1500000,NULL,2022-06-09
538971,2022_2023,4000000,NULL,2022-09-21
538971,2022_2023,5500000,NULL,2022-11-09
538977,2022_2023,13000000,NULL,2022-03-24
538977,2022_2023,16000000,NULL,2022-06-09
538977,2022_2023,16000000,NULL,2022-11-09
538996,2022_2023,9000000,NULL,2022-03-24
538996,2022_2023,9000000,NULL,2022-06-09
538996,2022_2023,9000000,NULL,2022-11-07
539798,2024_2025,1200000,NULL,2024-03-28
539798,2024_2025,1500000,NULL,2024-05-31
539798,2024_2025,2500000,NULL,2024-09-27
539798,2024_2025,4500000,NULL,2024-12-23
539798,2025_2026,6000000,NULL,2025-03-27
539798,2025_2026,6000000,NULL,2025-06-05
539798,2025_2026,10000000,NULL,2025-10-14
539798,2025_2026,10000000,NULL,2025-12-19
540056,2025_2026,2500000,NULL,2025-06-16
540056,2025_2026,3500000,NULL,2025-10-14
540056,2025_2026,3500000,NULL,2025-12-19
540302,2022_2023,2000000,NULL,2022-03-24
540302,2022_2023,2000000,NULL,2022-06-09
540302,2022_2023,1000000,NULL,2022-11-30
541231,2022_2023,5000000,NULL,2022-05-13
541231,2022_2023,5000000,NULL,2022-11-09
541231,2023_2024,5000000,NULL,2023-06-22
541231,2023_2024,5000000,NULL,2023-12-14
542697,2023_2024,1500000,NULL,2023-06-09
542697,2023_2024,2500000,NULL,2023-10-18
542697,2023_2024,3000000,NULL,2023-12-14
542697,2024_2025,2000000,NULL,2024-05-29
542697,2024_2025,1500000,NULL,2024-09-25
542697,2024_2025,1000000,NULL,2024-12-19
544148,2023_2024,4000000,NULL,2023-06-20
544148,2023_2024,12000000,NULL,2023-10-18
544148,2023_2024,12000000,NULL,2023-12-14
544148,2024_2025,10000000,NULL,2024-03-27
544148,2024_2025,8000000,NULL,2024-05-29
544148,2024_2025,6500000,NULL,2024-10-09
544148,2024_2025,5000000,NULL,2024-12-20
545332,2023_2024,1000000,NULL,2023-03-31
545332,2023_2024,2700000,NULL,2023-06-28
545332,2023_2024,2700000,NULL,2023-12-14
546213,2022_2023,10000000,NULL,2022-03-24
546213,2022_2023,13000000,NULL,2022-06-09
546213,2022_2023,15000000,NULL,2022-11-09
546213,2023_2024,15000000,NULL,2023-06-22
546213,2023_2024,15000000,NULL,2023-12-14
546213,2024_2025,12000000,NULL,2024-03-27
546213,2024_2025,12000000,NULL,2024-05-29
546213,2024_2025,15000000,NULL,2024-12-20
546415,2022_2023,200000,NULL,2022-01-06
546415,2022_2023,300000,NULL,2022-04-12
546415,2022_2023,500000,NULL,2022-05-26
546415,2022_2023,1500000,NULL,2022-09-07
546415,2022_2023,2000000,NULL,2022-11-04
546415,2023_2024,1500000,NULL,2023-06-28
546415,2023_2024,1500000,NULL,2023-12-15
546880,2023_2024,9000000,NULL,2023-06-15
546880,2023_2024,7000000,NULL,2023-10-11
546880,2023_2024,6000000,NULL,2023-12-20
548348,2022_2023,1500000,NULL,2022-03-24
548348,2022_2023,1500000,NULL,2022-06-09
548348,2022_2023,6000000,NULL,2022-09-21
548348,2022_2023,9000000,NULL,2022-11-09
548348,2023_2024,12000000,NULL,2023-03-29
548348,2023_2024,12000000,NULL,2023-06-22
548348,2023_2024,15000000,NULL,2023-10-18
548348,2023_2024,18000000,NULL,2023-12-14
548348,2024_2025,15000000,NULL,2024-05-29
548348,2024_2025,10000000,NULL,2024-12-20
548935,2023_2024,100000,NULL,2023-06-12
549378,2025_2026,3500000,NULL,2025-06-18
549378,2025_2026,3000000,NULL,2025-12-15
550580,2025_2026,3500000,NULL,2025-03-27
550580,2025_2026,5000000,NULL,2025-06-05
550580,2025_2026,7000000,NULL,2025-10-14
550580,2025_2026,7000000,NULL,2025-12-19
550829,2023_2024,1800000,NULL,2023-06-20
550829,2023_2024,5000000,NULL,2023-10-18
550829,2023_2024,5000000,NULL,2023-12-14
550829,2024_2025,7000000,NULL,2024-05-29
550829,2024_2025,7000000,NULL,2024-12-20
552057,2022_2023,20000000,NULL,2022-06-22
552057,2022_2023,15000000,NULL,2022-09-21
552057,2022_2023,15000000,NULL,2022-11-09
552057,2023_2024,18000000,NULL,2023-06-22
552057,2023_2024,15000000,NULL,2023-12-14
552057,2024_2025,12000000,NULL,2024-03-27
552057,2024_2025,12000000,NULL,2024-05-29
552057,2024_2025,18000000,NULL,2024-10-09
552057,2024_2025,18000000,NULL,2024-12-20
552057,2025_2026,18000000,NULL,2025-06-05
552057,2025_2026,15000000,NULL,2025-12-19
553285,2022_2023,2000000,NULL,2022-06-09
553285,2022_2023,2000000,NULL,2022-11-09
553285,2024_2025,2500000,NULL,2024-06-06
553285,2024_2025,3000000,NULL,2024-09-25
553285,2024_2025,5000000,NULL,2024-12-19
553285,2025_2026,5000000,NULL,2025-06-19
553285,2025_2026,8000000,NULL,2025-10-14
553285,2025_2026,12000000,NULL,2025-12-19
553539,2025_2026,150000,NULL,2025-01-06
553539,2025_2026,200000,NULL,2025-06-11
553539,2025_2026,300000,NULL,2025-10-10
553539,2025_2026,450000,NULL,2025-12-23
553905,2022_2023,800000,NULL,2022-06-16
553905,2022_2023,800000,NULL,2022-11-09
557614,2022_2023,8000000,NULL,2022-05-30
557614,2022_2023,7000000,NULL,2022-09-19
557614,2022_2023,5000000,NULL,2022-11-02
557614,2023_2024,4000000,NULL,2023-03-29
557614,2023_2024,3000000,NULL,2023-06-22
557614,2023_2024,1500000,NULL,2023-12-14
559263,2023_2024,16000000,NULL,2023-06-20
559263,2023_2024,14000000,NULL,2023-12-14
562948,2024_2025,9000000,NULL,2024-06-04
562948,2024_2025,7000000,NULL,2024-10-09
562948,2024_2025,5000000,NULL,2024-12-20
564545,2022_2023,35000000,NULL,2022-06-09
564545,2022_2023,30000000,NULL,2022-11-09
564545,2023_2024,30000000,NULL,2023-06-22
564545,2023_2024,40000000,NULL,2023-10-18
564545,2023_2024,40000000,NULL,2023-12-14
564545,2024_2025,45000000,NULL,2024-05-29
564545,2024_2025,40000000,NULL,2024-12-20
564545,2025_2026,35000000,NULL,2025-06-05
564545,2025_2026,35000000,NULL,2025-12-19
565118,2023_2024,150000,NULL,2023-03-30
565118,2023_2024,200000,NULL,2023-06-13
565118,2023_2024,200000,NULL,2023-12-15
565424,2025_2026,35000000,NULL,2025-03-28
565424,2025_2026,30000000,NULL,2025-05-28
565424,2025_2026,25000000,NULL,2025-12-19
565435,2022_2023,600000,NULL,2022-10-05
565435,2022_2023,500000,NULL,2022-12-22
565435,2023_2024,3500000,NULL,2023-03-29
565435,2023_2024,7500000,NULL,2023-06-22
565435,2023_2024,7500000,NULL,2023-12-14
565435,2024_2025,9000000,NULL,2024-05-29
565435,2024_2025,11000000,NULL,2024-10-02
565435,2024_2025,11000000,NULL,2024-12-03
566723,2024_2025,55000000,NULL,2024-05-27
566723,2024_2025,65000000,NULL,2024-10-09
566723,2024_2025,65000000,NULL,2024-12-20
566723,2025_2026,80000000,NULL,2025-03-27
566723,2025_2026,100000000,NULL,2025-06-05
566723,2025_2026,130000000,NULL,2025-10-14
566723,2025_2026,130000000,NULL,2025-12-19
566857,2022_2023,100000,NULL,2022-06-28
566857,2022_2023,150000,NULL,2022-10-05
566857,2022_2023,225000,NULL,2022-12-08
566857,2023_2024,300000,NULL,2023-06-13
566857,2023_2024,600000,NULL,2023-10-20
566857,2023_2024,1000000,NULL,2023-12-15
566857,2024_2025,1500000,NULL,2024-03-22
566857,2024_2025,1800000,NULL,2024-06-06
566857,2024_2025,1800000,NULL,2024-12-19
566931,2023_2024,30000000,NULL,2023-03-17
566931,2023_2024,40000000,NULL,2023-06-23
566931,2023_2024,70000000,NULL,2023-10-18
566931,2023_2024,70000000,NULL,2023-12-14
566931,2024_2025,80000000,NULL,2024-03-27
566931,2024_2025,80000000,NULL,2024-05-29
566931,2024_2025,80000000,NULL,2024-12-20
566931,2025_2026,70000000,NULL,2025-03-27
566931,2025_2026,70000000,NULL,2025-06-05
566931,2025_2026,60000000,NULL,2025-12-09
567114,2022_2023,150000,NULL,2022-06-27
567114,2022_2023,150000,NULL,2022-12-30
569031,2022_2023,200000,NULL,2022-10-17
569031,2022_2023,200000,NULL,2022-12-19
569031,2023_2024,1000000,NULL,2023-03-29
569031,2023_2024,1500000,NULL,2023-06-22
569031,2023_2024,2000000,NULL,2023-12-14
569031,2024_2025,5000000,NULL,2024-03-27
569031,2024_2025,7000000,NULL,2024-05-29
569031,2024_2025,7000000,NULL,2024-12-20
569031,2025_2026,6000000,NULL,2025-06-05
569031,2025_2026,5000000,NULL,2025-12-19
569033,2024_2025,3500000,NULL,2024-03-22
569033,2024_2025,4000000,NULL,2024-06-06
569033,2024_2025,4000000,NULL,2024-12-20
569033,2025_2026,3000000,NULL,2025-06-05
569033,2025_2026,4000000,NULL,2025-10-14
569033,2025_2026,3500000,NULL,2025-12-19
569349,2022_2023,1000000,NULL,2022-06-09
569349,2022_2023,1000000,NULL,2022-11-09
569349,2023_2024,1000000,NULL,2023-06-26
569349,2023_2024,800000,NULL,2023-12-14
569366,2022_2023,2000000,NULL,2022-06-09
569366,2022_2023,2500000,NULL,2022-11-09
569366,2023_2024,7000000,NULL,2023-06-22
569366,2023_2024,20000000,NULL,2023-10-18
569366,2023_2024,25000000,NULL,2023-12-14
569366,2024_2025,30000000,NULL,2024-03-27
569366,2024_2025,30000000,NULL,2024-05-29
569366,2024_2025,42000000,NULL,2024-10-09
569366,2024_2025,42000000,NULL,2024-12-20
569383,2024_2025,7000000,NULL,2024-06-03
569383,2024_2025,7000000,NULL,2024-12-20
569383,2025_2026,17000000,NULL,2025-03-27
569383,2025_2026,22000000,NULL,2025-06-05
569383,2025_2026,22000000,NULL,2025-12-19
569385,2025_2026,1500000,NULL,2025-05-27
569385,2025_2026,1300000,NULL,2025-12-10
569387,2024_2025,7000000,NULL,2024-06-05
569387,2024_2025,8500000,NULL,2024-10-09
569387,2024_2025,8500000,NULL,2024-12-20
569387,2025_2026,7000000,NULL,2025-06-05
569387,2025_2026,7000000,NULL,2025-12-19
569457,2023_2024,3500000,NULL,2023-06-28
569457,2023_2024,3500000,NULL,2023-12-14
569457,2024_2025,3000000,NULL,2024-03-27
569457,2024_2025,3000000,NULL,2024-05-29
569457,2024_2025,3000000,NULL,2024-12-20
569681,2022_2023,100000,NULL,2022-06-16
569681,2022_2023,100000,NULL,2022-11-30
570152,2022_2023,250000,NULL,2022-06-13
570152,2022_2023,500000,NULL,2022-09-28
570152,2022_2023,700000,NULL,2022-11-30
570152,2023_2024,800000,NULL,2023-03-31
570152,2023_2024,1000000,NULL,2023-06-28
570152,2023_2024,1200000,NULL,2023-12-15
570152,2024_2025,1500000,NULL,2024-06-06
570152,2024_2025,1000000,NULL,2024-12-19
570152,2025_2026,1000000,NULL,2025-06-19
570152,2025_2026,1000000,NULL,2025-12-16
570160,2022_2023,250000,NULL,2022-06-16
570160,2022_2023,400000,NULL,2022-09-21
570160,2022_2023,600000,NULL,2022-11-09
570160,2023_2024,1000000,NULL,2023-03-29
570160,2023_2024,1200000,NULL,2023-06-22
570160,2023_2024,900000,NULL,2023-10-20
570160,2023_2024,800000,NULL,2023-12-15
570160,2024_2025,600000,NULL,2024-06-06
570160,2024_2025,500000,NULL,2024-09-27
570160,2024_2025,450000,NULL,2024-12-30
570160,2025_2026,350000,NULL,2025-06-11
570160,2025_2026,350000,NULL,2025-12-16
571299,2022_2023,3000000,NULL,2022-06-06
571299,2022_2023,3000000,NULL,2022-11-09
571299,2023_2024,5000000,NULL,2023-03-29
571299,2023_2024,4000000,NULL,2023-06-22
571299,2023_2024,4000000,NULL,2023-12-14
572891,2022_2023,100000,NULL,2022-06-23
572891,2022_2023,125000,NULL,2022-10-06
572891,2022_2023,125000,NULL,2022-11-09
572891,2022_2023,150000,NULL,2022-12-29
572919,2023_2024,700000,NULL,2023-06-23
572919,2023_2024,700000,NULL,2023-12-15
573978,2022_2023,100000,NULL,2022-10-06
573978,2022_2023,200000,NULL,2022-12-12
574193,2023_2024,200000,NULL,2023-06-29
574193,2023_2024,400000,NULL,2023-12-14
574193,2025_2026,1200000,NULL,2025-06-19
574193,2025_2026,2000000,NULL,2025-10-09
574193,2025_2026,2800000,NULL,2025-12-16
574197,2024_2025,250000,NULL,2024-06-20
574197,2024_2025,250000,NULL,2024-12-30
574199,2024_2025,100000,NULL,2024-06-20
574199,2024_2025,175000,NULL,2024-12-30
574201,2023_2024,1000000,NULL,2023-06-29
574201,2023_2024,1000000,NULL,2023-12-14
574201,2024_2025,1000000,NULL,2024-05-29
574201,2024_2025,800000,NULL,2024-12-20
574201,2025_2026,500000,NULL,2025-06-19
574201,2025_2026,1000000,NULL,2025-10-14
574201,2025_2026,1000000,NULL,2025-12-19
577729,2024_2025,75000,NULL,2024-01-08
577729,2024_2025,100000,NULL,2024-06-18
577729,2024_2025,75000,NULL,2024-12-16
578392,2023_2024,2500000,NULL,2023-03-31
578392,2023_2024,2000000,NULL,2023-06-28
578392,2023_2024,8000000,NULL,2023-10-18
578392,2023_2024,12000000,NULL,2023-12-14
578392,2024_2025,24000000,NULL,2024-03-27
578392,2024_2025,30000000,NULL,2024-05-29
578392,2024_2025,30000000,NULL,2024-12-20
578392,2025_2026,25000000,NULL,2025-03-27
578392,2025_2026,25000000,NULL,2025-06-05
578392,2025_2026,30000000,NULL,2025-10-14
578392,2025_2026,30000000,NULL,2025-12-19
