tm_id,dfl_id,club_name,shirt_number,full_name_tm,date_of_birth,position,saison,age
467434,NULL,"Borussia Mönchengladbach",27,RoccoReitz,2002-05-29,"Mittelfeld - Zentrales Mittelfeld",2023_2024,24
467434,NULL,"Borussia Mönchengladbach",27,RoccoReitz,2002-05-29,"Mittelfeld - Zentrales Mittelfeld",2024_2025,24
467434,NULL,"Borussia Mönchengladbach",27,RoccoReitz,2002-05-29,"Mittelfeld - Zentrales Mittelfeld",2025_2026,24
467437,NULL,"Bayer 04 Leverkusen",10,MalikTillman,2002-05-28,"Mittelfeld - Offensives Mittelfeld",2025_2026,24
467720,NULL,"Borussia Dortmund",18,YoussoufaMoukoko,2004-11-20,"Sturm - Mittelstürmer",2022_2023,21
467720,NULL,"Borussia Dortmund",18,YoussoufaMoukoko,2004-11-20,"Sturm - Mittelstürmer",2023_2024,21
468539,NULL,"FC Bayern München",18,DanielPeretz,2000-07-10,Torwart,2023_2024,26
468539,NULL,"FC Bayern München",18,DanielPeretz,2000-07-10,Torwart,2024_2025,26
468539,NULL,"Hamburger SV",NULL,DanielPeretz,NULL,Torwart,2025_2026,NULL
469949,NULL,"Hamburger SV",33,NoahKatterbach,2001-04-13,"Abwehr - Linker Verteidiger",2022_2023,25
469949,NULL,"Hamburger SV",33,NoahKatterbach,2001-04-13,"Abwehr - Linker Verteidiger",2023_2024,25
469949,NULL,"Hamburger SV",33,NoahKatterbach,2001-04-13,"Abwehr - Linker Verteidiger",2024_2025,25
469949,NULL,"Hamburger SV",3,NoahKatterbach,2001-04-13,"Abwehr - Linker Verteidiger",2025_2026,25
470038,NULL,"Hamburger SV",11,RansfordKönigsdörffer,2001-09-13,"Sturm - Mittelstürmer",2022_2023,24
470038,NULL,"Hamburger SV",11,RansfordKönigsdörffer,2001-09-13,"Sturm - Mittelstürmer",2023_2024,24
470038,NULL,"Hamburger SV",11,RansfordKönigsdörffer,2001-09-13,"Sturm - Mittelstürmer",2024_2025,24
470038,NULL,"Hamburger SV",11,RansfordKönigsdörffer,2001-09-13,"Sturm - Mittelstürmer",2025_2026,24
470594,NULL,"VfB Stuttgart",NULL,ClintonMola,2001-03-15,"Abwehr - Innenverteidiger",2022_2023,25
470815,NULL,"FC Schalke 04",21,NiklasTauer,2001-02-17,"Mittelfeld - Defensives Mittelfeld",2022_2023,25
470815,NULL,"FC Schalke 04",21,NiklasTauer,2001-02-17,"Mittelfeld - Defensives Mittelfeld",2023_2024,25
470815,NULL,"1.FSV Mainz 05",28,NiklasTauer,2001-02-17,"Mittelfeld - Defensives Mittelfeld",2025_2026,25
470816,NULL,"VfB Stuttgart",42,FlorianSchock,2001-05-22,Torwart,2022_2023,25
470816,NULL,"VfB Stuttgart",42,FlorianSchock,2001-05-22,Torwart,2023_2024,25
471055,NULL,"SC Paderborn 07",9,MarvinPieringer,1999-10-04,"Sturm - Mittelstürmer",2022_2023,26
471888,NULL,"SV Werder Bremen",33,TomBerger,2001-07-31,"Mittelfeld - Defensives Mittelfeld",2022_2023,24
471897,NULL,"FC Schalke 04",NULL,JimmyKaparos,2001-12-25,"Mittelfeld - Defensives Mittelfeld",2023_2024,24
472242,NULL,"FC Schalke 04",23,MehmetAydin,2002-02-09,"Abwehr - Rechter Verteidiger",2022_2023,24
472242,NULL,"FC Schalke 04",23,MehmetAydin,2002-02-09,"Abwehr - Rechter Verteidiger",2024_2025,24
472243,NULL,"VfB Stuttgart",25,LilianEgloff,2002-08-20,"Mittelfeld - Offensives Mittelfeld",2022_2023,23
472243,NULL,"VfB Stuttgart",25,LilianEgloff,2002-08-20,"Mittelfeld - Offensives Mittelfeld",2023_2024,23
472249,NULL,"1.FC Köln",29,JanThielmann,2002-05-26,"Sturm - Rechtsaußen",2022_2023,24
472249,NULL,"1.FC Köln",29,JanThielmann,2002-05-26,"Sturm - Rechtsaußen",2023_2024,24
472249,NULL,"1.FC Köln",29,JanThielmann,2002-05-26,"Sturm - Rechtsaußen",2024_2025,24
472249,NULL,"1.FC Köln",29,JanThielmann,2002-05-26,"Sturm - Rechtsaußen",2025_2026,24
473050,NULL,"SC Freiburg",NULL,KevinSchade,2001-11-27,"Sturm - Linksaußen",2022_2023,24
475413,NULL,"FC Bayern München",23,SachaBoey,2000-09-13,"Abwehr - Rechter Verteidiger",2023_2024,25
475413,NULL,"FC Bayern München",23,SachaBoey,2000-09-13,"Abwehr - Rechter Verteidiger",2024_2025,25
475413,NULL,"FC Bayern München",NULL,SachaBoey,2000-09-13,"Abwehr - Rechter Verteidiger",2025_2026,25
475959,NULL,"RB Leipzig",32,JoskoGvardiol,2002-01-23,"Abwehr - Innenverteidiger",2022_2023,24
476915,NULL,"TSG 1899 Hoffenheim",NULL,MelayroBogarde,2002-05-28,"Mittelfeld - Defensives Mittelfeld",2022_2023,24
477109,NULL,"FC Schalke 04",11,BryanLasme,1998-11-14,"Sturm - Mittelstürmer",2023_2024,27
477109,NULL,"FC Schalke 04",NULL,BryanLasme,1998-11-14,"Sturm - Mittelstürmer",2024_2025,27
477109,NULL,"FC Schalke 04",11,BryanLasme,1998-11-14,"Sturm - Mittelstürmer",2025_2026,27
478573,NULL,"FC Bayern München",38,RyanGravenberch,2002-05-16,"Mittelfeld - Defensives Mittelfeld",2022_2023,24
478573,NULL,"FC Bayern München",NULL,RyanGravenberch,2002-05-16,"Mittelfeld - Defensives Mittelfeld",2023_2024,24
480692,NULL,"FC Bayern München",NULL,LuisDíaz,1997-01-13,"Sturm - Linksaußen",2025_2026,29
482383,NULL,"Hamburger SV",37,ValonZumberi,2002-11-24,"Abwehr - Innenverteidiger",2022_2023,23
482383,NULL,"Hamburger SV",37,ValonZumberi,2002-11-24,"Abwehr - Innenverteidiger",2023_2024,23
482383,NULL,"Hamburger SV",37,ValonZumberi,2002-11-24,"Abwehr - Innenverteidiger",2024_2025,23
482573,NULL,"Borussia Dortmund",47,AntoniosPapadopoulos,1999-09-10,"Abwehr - Innenverteidiger",2022_2023,26
482573,NULL,"Borussia Dortmund",47,AntoniosPapadopoulos,1999-09-10,"Abwehr - Innenverteidiger",2023_2024,26
483046,NULL,"FC Bayern München",44,JosipStanisic,2000-04-02,"Abwehr - Rechter Verteidiger",2022_2023,26
483046,NULL,"Bayer 04 Leverkusen",2,JosipStanisic,2000-04-02,"Abwehr - Rechter Verteidiger",2023_2024,26
483046,NULL,"FC Bayern München",44,JosipStanisic,2000-04-02,"Abwehr - Rechter Verteidiger",2024_2025,26
483046,NULL,"FC Bayern München",NULL,JosipStanisic,2000-04-02,"Abwehr - Rechter Verteidiger",2025_2026,26
484547,NULL,"Bayer 04 Leverkusen",30,JeremieFrimpong,2000-12-10,"Abwehr - Rechter Verteidiger",2022_2023,25
484547,NULL,"Bayer 04 Leverkusen",30,JeremieFrimpong,2000-12-10,"Abwehr - Rechter Verteidiger",2023_2024,25
484547,NULL,"Bayer 04 Leverkusen",30,JeremieFrimpong,2000-12-10,"Abwehr - Rechter Verteidiger",2024_2025,25
485585,NULL,"Borussia Dortmund",22,IanMaatsen,2002-03-10,"Abwehr - Linker Verteidiger",2023_2024,24
486046,NULL,"RB Leipzig",26,MaartenVandevoordt,2002-02-26,Torwart,2024_2025,24
486046,NULL,"RB Leipzig",26,MaartenVandevoordt,2002-02-26,Torwart,2025_2026,24
486456,NULL,"Eintracht Frankfurt",49,HarpreetGhotra,2003-01-17,"Mittelfeld - Zentrales Mittelfeld",2023_2024,23
487969,NULL,"Eintracht Frankfurt",9,"RandalKolo Muani",1998-12-05,"Sturm - Mittelstürmer",2022_2023,27
487969,NULL,"Eintracht Frankfurt",NULL,"RandalKolo Muani",1998-12-05,"Sturm - Mittelstürmer",2023_2024,27
489343,NULL,"Hamburger SV",40,LeoOppermann,2001-08-28,Torwart,2022_2023,24
490423,NULL,"Hamburger SV",22,"IgnaceVan der Brempt",2002-04-01,"Abwehr - Rechter Verteidiger",2023_2024,24
490581,NULL,"1.FC Köln",47,MathiasOlesen,2001-03-21,"Mittelfeld - Defensives Mittelfeld",2022_2023,25
490581,NULL,"1.FC Köln",47,MathiasOlesen,2001-03-21,"Mittelfeld - Defensives Mittelfeld",2023_2024,25
490581,NULL,"1.FC Köln",47,MathiasOlesen,2001-03-21,"Mittelfeld - Defensives Mittelfeld",2024_2025,25
490609,NULL,"1.FSV Mainz 05",32,LasseRieß,2001-07-27,Torwart,2022_2023,24
490609,NULL,"1.FSV Mainz 05",1,LasseRieß,2001-07-27,Torwart,2023_2024,24
490609,NULL,"1.FSV Mainz 05",1,LasseRieß,2001-07-27,Torwart,2024_2025,24
490609,NULL,"1.FSV Mainz 05",1,LasseRieß,2001-07-27,Torwart,2025_2026,24
490884,NULL,"Hamburger SV",14,LudovitReis,2000-06-01,"Mittelfeld - Zentrales Mittelfeld",2022_2023,26
490884,NULL,"Hamburger SV",14,LudovitReis,2000-06-01,"Mittelfeld - Zentrales Mittelfeld",2023_2024,26
490884,NULL,"Hamburger SV",14,LudovitReis,2000-06-01,"Mittelfeld - Zentrales Mittelfeld",2024_2025,26
493513,NULL,"SV Werder Bremen",13,KarlHein,2002-04-13,Torwart,2025_2026,24
493899,NULL,"VfB Stuttgart",NULL,LucaBazzoli,2000-11-01,"Abwehr - Innenverteidiger",2022_2023,25
496094,NULL,"Borussia Dortmund",27,KarimAdeyemi,2002-01-18,"Sturm - Rechtsaußen",2022_2023,24
496094,NULL,"Borussia Dortmund",27,KarimAdeyemi,2002-01-18,"Sturm - Rechtsaußen",2023_2024,24
496094,NULL,"Borussia Dortmund",27,KarimAdeyemi,2002-01-18,"Sturm - Rechtsaußen",2024_2025,24
496094,NULL,"Borussia Dortmund",27,KarimAdeyemi,2002-01-18,"Sturm - Rechtsaußen",2025_2026,24
496767,NULL,"VfB Stuttgart",11,"Juan JoséPerea",2000-02-23,"Sturm - Mittelstürmer",2022_2023,26
499319,NULL,"VfB Stuttgart",NULL,NicolasGlaus,2002-05-10,Torwart,2022_2023,24
500054,NULL,"TSG 1899 Hoffenheim",19,DavidJurásek,2000-08-07,"Abwehr - Linker Verteidiger",2023_2024,25
500054,NULL,"TSG 1899 Hoffenheim",19,DavidJurásek,2000-08-07,"Abwehr - Linker Verteidiger",2024_2025,25
501794,NULL,"SV 07 Elversberg",8,JannikRochelt,1998-09-27,"Sturm - Linksaußen",2022_2023,27
501794,NULL,"SV 07 Elversberg",10,JannikRochelt,1998-09-27,"Sturm - Linksaußen",2023_2024,27
503160,NULL,"1.FSV Mainz 05",8,PaulNebel,2002-10-10,"Mittelfeld - Offensives Mittelfeld",2024_2025,23
503160,NULL,"1.FSV Mainz 05",8,PaulNebel,2002-10-10,"Mittelfeld - Offensives Mittelfeld",2025_2026,23
503482,NULL,"FC Bayern München",3,Min-jaeKim,1996-11-15,"Abwehr - Innenverteidiger",2023_2024,29
503482,NULL,"FC Bayern München",3,Min-jaeKim,1996-11-15,"Abwehr - Innenverteidiger",2024_2025,29
503482,NULL,"FC Bayern München",NULL,Min-jaeKim,1996-11-15,"Abwehr - Innenverteidiger",2025_2026,29
503866,NULL,"Hamburger SV",23,AlbertGrønbaek,2001-05-23,"Mittelfeld - Offensives Mittelfeld",2025_2026,25
504073,NULL,"TSG 1899 Hoffenheim",26,EduardoQuaresma,2002-03-02,"Abwehr - Innenverteidiger",2022_2023,24
504153,NULL,"Borussia Mönchengladbach",29,JoeScally,2002-12-31,"Abwehr - Rechter Verteidiger",2022_2023,23
504153,NULL,"Borussia Mönchengladbach",29,JoeScally,2002-12-31,"Abwehr - Rechter Verteidiger",2023_2024,23
504153,NULL,"Borussia Mönchengladbach",29,JoeScally,2002-12-31,"Abwehr - Rechter Verteidiger",2024_2025,23
504153,NULL,"Borussia Mönchengladbach",29,JoeScally,2002-12-31,"Abwehr - Rechter Verteidiger",2025_2026,23
504215,NULL,"Borussia Dortmund",7,GiovanniReyna,2002-11-13,"Mittelfeld - Offensives Mittelfeld",2022_2023,23
504215,NULL,"Borussia Dortmund",7,GiovanniReyna,2002-11-13,"Mittelfeld - Offensives Mittelfeld",2023_2024,23
504215,NULL,"Borussia Dortmund",7,GiovanniReyna,2002-11-13,"Mittelfeld - Offensives Mittelfeld",2024_2025,23
504215,NULL,"Borussia Mönchengladbach",13,GiovanniReyna,2002-11-13,"Mittelfeld - Offensives Mittelfeld",2025_2026,23
505653,NULL,"Borussia Dortmund",21,FábioSilva,2002-07-19,"Sturm - Mittelstürmer",2025_2026,24
507341,NULL,"VfB Stuttgart",32,FabianRieder,2002-02-16,"Mittelfeld - Offensives Mittelfeld",2024_2025,24
507341,NULL,"FC Augsburg",32,FabianRieder,2002-02-16,"Mittelfeld - Offensives Mittelfeld",2025_2026,24
507345,NULL,"VfB Stuttgart",20,LeonidasStergiou,2002-03-03,"Abwehr - Rechter Verteidiger",2023_2024,24
507345,NULL,"VfB Stuttgart",20,LeonidasStergiou,2002-03-03,"Abwehr - Rechter Verteidiger",2024_2025,24
507345,NULL,"VfB Stuttgart",NULL,LeonidasStergiou,2002-03-03,"Abwehr - Rechter Verteidiger",2025_2026,24
508961,NULL,"FC Schalke 04",NULL,MalikTalabidi,2001-07-16,"Abwehr - Linker Verteidiger",2023_2024,25
508961,NULL,"FC Schalke 04",NULL,MalikTalabidi,NULL,"Abwehr - Linker Verteidiger",2024_2025,NULL
509650,NULL,"SC Paderborn 07",25,TjarkScheller,2002-01-12,"Abwehr - Innenverteidiger",2024_2025,24
509650,NULL,"SC Paderborn 07",25,TjarkScheller,2002-01-12,"Abwehr - Innenverteidiger",2025_2026,24
513245,NULL,"Eintracht Frankfurt",29,JesperLindstrøm,2000-02-29,"Sturm - Rechtsaußen",2022_2023,26
513245,NULL,"Eintracht Frankfurt",NULL,JesperLindstrøm,2000-02-29,"Sturm - Rechtsaußen",2023_2024,26
515017,NULL,"1.FC Köln",22,JacobChristensen,2001-06-25,"Mittelfeld - Defensives Mittelfeld",2023_2024,25
515017,NULL,"1.FC Köln",22,JacobChristensen,2001-06-25,"Mittelfeld - Defensives Mittelfeld",2024_2025,25
515624,NULL,"FC Augsburg",44,HenriKoudossou,1999-09-03,"Abwehr - Rechter Verteidiger",2024_2025,26
516978,NULL,"SC Paderborn 07",17,LaurinCurda,2001-10-30,"Mittelfeld - Rechtes Mittelfeld",2023_2024,24
516978,NULL,"SC Paderborn 07",17,LaurinCurda,2001-10-30,"Mittelfeld - Rechtes Mittelfeld",2024_2025,24
516978,NULL,"SC Paderborn 07",17,LaurinCurda,2001-10-30,"Mittelfeld - Rechtes Mittelfeld",2025_2026,24
518505,NULL,"1.FC Union Berlin",40,JamieLeweling,2001-02-26,"Sturm - Rechtsaußen",2022_2023,25
518505,NULL,"VfB Stuttgart",18,JamieLeweling,2001-02-26,"Sturm - Rechtsaußen",2023_2024,25
518505,NULL,"VfB Stuttgart",18,JamieLeweling,2001-02-26,"Sturm - Rechtsaußen",2024_2025,25
518505,NULL,"VfB Stuttgart",18,JamieLeweling,2001-02-26,"Sturm - Rechtsaußen",2025_2026,25
519869,NULL,"Eintracht Frankfurt",45,MehdiLoune,2004-05-14,"Mittelfeld - Zentrales Mittelfeld",2022_2023,22
519869,NULL,"Eintracht Frankfurt",45,MehdiLoune,2004-05-14,"Mittelfeld - Zentrales Mittelfeld",2023_2024,22
519872,NULL,"1.FC Union Berlin",9,LivanBurcu,2004-09-28,"Sturm - Linksaußen",2025_2026,21
520468,NULL,"FC Augsburg",22,Iago,1997-03-23,"Abwehr - Linker Verteidiger",2022_2023,29
520468,NULL,"FC Augsburg",22,Iago,1997-03-23,"Abwehr - Linker Verteidiger",2023_2024,29
520857,NULL,"Borussia Mönchengladbach",34,ConorNoß,2001-01-01,"Mittelfeld - Offensives Mittelfeld",2022_2023,25
521331,NULL,"SC Paderborn 07",4,"Nyamekye Awortwie-Grant",NULL,NULL,2022_2023,NULL
521412,NULL,"SV Werder Bremen",31,TimDietrich,2002-11-08,"Abwehr - Innenverteidiger",2022_2023,23
521412,NULL,"FC Schalke 04",NULL,TimDietrich,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
521964,NULL,"FC Schalke 04",NULL,MalickThiaw,2001-08-08,"Abwehr - Innenverteidiger",2022_2023,24
522077,NULL,"1.FC Köln",48,GeorgStrauch,2001-03-30,"Mittelfeld - Defensives Mittelfeld",2022_2023,25
522084,NULL,"1.FC Köln",16,MarvinObuz,2002-01-25,"Sturm - Rechtsaußen",2024_2025,24
522242,NULL,"FC Bayern München",NULL,LucaDenk,2003-03-02,"Mittelfeld - Defensives Mittelfeld",2023_2024,23
522245,NULL,"SV 07 Elversberg",21,LasseGünther,2003-03-21,"Abwehr - Linker Verteidiger",2025_2026,23
524285,NULL,"Borussia Mönchengladbach",20,LucaNetz,2003-05-15,"Abwehr - Linker Verteidiger",2022_2023,23
524285,NULL,"Borussia Mönchengladbach",20,LucaNetz,2003-05-15,"Abwehr - Linker Verteidiger",2023_2024,23
524285,NULL,"Borussia Mönchengladbach",20,LucaNetz,2003-05-15,"Abwehr - Linker Verteidiger",2024_2025,23
524285,NULL,"Borussia Mönchengladbach",NULL,LucaNetz,NULL,"Abwehr - Linker Verteidiger",2025_2026,NULL
524290,NULL,"TSG 1899 Hoffenheim",44,FisnikAsllani,2002-08-08,"Sturm - Mittelstürmer",2022_2023,23
524290,NULL,"SV 07 Elversberg",10,FisnikAsllani,2002-08-08,"Sturm - Mittelstürmer",2024_2025,23
524290,NULL,"TSG 1899 Hoffenheim",11,FisnikAsllani,2002-08-08,"Sturm - Mittelstürmer",2025_2026,23
526466,NULL,"FC Augsburg",NULL,EliasSaad,NULL,"Sturm - Linksaußen",2025_2026,NULL
526845,NULL,"SC Freiburg",21,NoahAtubolu,2002-05-25,Torwart,2022_2023,24
526845,NULL,"SC Freiburg",1,NoahAtubolu,2002-05-25,Torwart,2023_2024,24
526845,NULL,"SC Freiburg",1,NoahAtubolu,2002-05-25,Torwart,2024_2025,24
526845,NULL,"SC Freiburg",1,NoahAtubolu,2002-05-25,Torwart,2025_2026,24
527276,NULL,"SC Freiburg",35,KennethSchmidt,2002-06-03,"Abwehr - Innenverteidiger",2022_2023,24
527276,NULL,"SC Freiburg",4,KennethSchmidt,2002-06-03,"Abwehr - Innenverteidiger",2023_2024,24
527276,NULL,"SC Freiburg",NULL,KennethSchmidt,NULL,"Abwehr - Innenverteidiger",2024_2025,NULL
529895,NULL,"Hamburger SV",8,DanielElfadli,1997-04-06,"Abwehr - Innenverteidiger",2024_2025,29
529895,NULL,"Hamburger SV",8,DanielElfadli,1997-04-06,"Abwehr - Innenverteidiger",2025_2026,29
531499,NULL,"SV 07 Elversberg",3,LucaMenke,2000-06-18,"Abwehr - Innenverteidiger",2022_2023,26
532169,NULL,"Hamburger SV",6,LukaszPoreba,2000-03-13,"Mittelfeld - Defensives Mittelfeld",2023_2024,26
532169,NULL,"Hamburger SV",6,LukaszPoreba,2000-03-13,"Mittelfeld - Defensives Mittelfeld",2024_2025,26
532169,NULL,"SV 07 Elversberg",8,LukaszPoreba,2000-03-13,"Mittelfeld - Defensives Mittelfeld",2025_2026,26
532495,NULL,"1.FSV Mainz 05",36,MarlonMustapha,2001-05-24,"Sturm - Mittelstürmer",2022_2023,25
532539,NULL,"SV Werder Bremen",26,LeeBuchanan,2001-03-07,"Abwehr - Linker Verteidiger",2022_2023,25
532776,NULL,"Bayer 04 Leverkusen",21,AmineAdli,2000-05-10,"Sturm - Linksaußen",2022_2023,26
532776,NULL,"Bayer 04 Leverkusen",21,AmineAdli,2000-05-10,"Sturm - Linksaußen",2023_2024,26
532776,NULL,"Bayer 04 Leverkusen",21,AmineAdli,2000-05-10,"Sturm - Linksaußen",2024_2025,26
532776,NULL,"Bayer 04 Leverkusen",NULL,AmineAdli,NULL,"Sturm - Linksaußen",2025_2026,NULL
533295,NULL,"TSG 1899 Hoffenheim",8,"Patrick Wimmer",NULL,NULL,2022_2023,NULL
534304,NULL,"SC Paderborn 07",NULL,JohnIredale,1999-08-01,"Sturm - Mittelstürmer",2022_2023,26
536482,NULL,"Eintracht Frankfurt",26,"JuniorDina Ebimbe",2000-11-21,"Mittelfeld - Rechtes Mittelfeld",2022_2023,25
536482,NULL,"Eintracht Frankfurt",26,"JuniorDina Ebimbe",2000-11-21,"Mittelfeld - Rechtes Mittelfeld",2023_2024,25
536482,NULL,"Eintracht Frankfurt",26,"JuniorDina Ebimbe",2000-11-21,"Mittelfeld - Rechtes Mittelfeld",2024_2025,25
536508,NULL,"FC Augsburg",4,Han-NoahMassengo,2001-07-07,"Mittelfeld - Zentrales Mittelfeld",2025_2026,25
537598,NULL,"Hamburger SV",20,FábioVieira,2000-05-30,"Mittelfeld - Offensives Mittelfeld",2025_2026,26
538971,NULL,"VfB Stuttgart",NULL,NaouirouAhamada,2002-03-29,"Mittelfeld - Zentrales Mittelfeld",2022_2023,24
538977,NULL,"TSG 1899 Hoffenheim",NULL,GeorginioRutter,2002-04-20,"Sturm - Mittelstürmer",2022_2023,24
538996,NULL,"FC Bayern München",23,TanguyNianzou,2002-06-07,"Abwehr - Innenverteidiger",2022_2023,24
539798,NULL,"VfB Stuttgart",14,LucaJaquez,2003-06-02,"Abwehr - Innenverteidiger",2024_2025,23
539798,NULL,"VfB Stuttgart",14,LucaJaquez,2003-06-02,"Abwehr - Innenverteidiger",2025_2026,23
540056,NULL,"Hamburger SV",16,GiorgiGocholeishvili,2001-02-14,"Abwehr - Rechter Verteidiger",2025_2026,25
540302,NULL,"VfB Stuttgart",NULL,MateoKlimowicz,2000-07-06,"Mittelfeld - Offensives Mittelfeld",2022_2023,26
541231,NULL,"FC Schalke 04",5,"Seppvan den Berg",2001-12-20,"Abwehr - Innenverteidiger",2022_2023,24
541231,NULL,"1.FSV Mainz 05",3,"Seppvan den Berg",2001-12-20,"Abwehr - Innenverteidiger",2023_2024,24
542697,NULL,"1.FC Köln",18,RasmusCarstensen,2000-11-10,"Mittelfeld - Rechtes Mittelfeld",2023_2024,25
542697,NULL,"1.FC Köln",NULL,RasmusCarstensen,NULL,"Mittelfeld - Rechtes Mittelfeld",2024_2025,NULL
544148,NULL,"Borussia Mönchengladbach",31,TomasCvancara,2000-08-13,"Sturm - Mittelstürmer",2023_2024,25
544148,NULL,"Borussia Mönchengladbach",31,TomasCvancara,2000-08-13,"Sturm - Mittelstürmer",2024_2025,25
545332,NULL,"1.FC Union Berlin",9,MikkelKaufmann,2001-01-03,"Sturm - Mittelstürmer",2023_2024,25
546213,NULL,"Eintracht Frankfurt",35,Tuta,1999-07-04,"Abwehr - Innenverteidiger",2022_2023,27
546213,NULL,"Eintracht Frankfurt",35,Tuta,1999-07-04,"Abwehr - Innenverteidiger",2023_2024,27
546213,NULL,"Eintracht Frankfurt",35,Tuta,1999-07-04,"Abwehr - Innenverteidiger",2024_2025,27
546415,NULL,"Hamburger SV",20,AndrásNémeth,2002-11-09,"Sturm - Mittelstürmer",2022_2023,23
546415,NULL,"Hamburger SV",20,AndrásNémeth,2002-11-09,"Sturm - Mittelstürmer",2023_2024,23
546880,NULL,"FC Schalke 04",21,BrandonSoppy,2002-02-21,"Mittelfeld - Rechtes Mittelfeld",2023_2024,24
548348,NULL,"SC Freiburg",25,KiliannSildillia,2002-05-16,"Abwehr - Rechter Verteidiger",2022_2023,24
548348,NULL,"SC Freiburg",25,KiliannSildillia,2002-05-16,"Abwehr - Rechter Verteidiger",2023_2024,24
548348,NULL,"SC Freiburg",25,KiliannSildillia,2002-05-16,"Abwehr - Rechter Verteidiger",2024_2025,24
548935,NULL,"FC Schalke 04",NULL,"Stevenvan der Sloot",2002-07-06,"Abwehr - Rechter Verteidiger",2023_2024,24
549378,NULL,"Hamburger SV",12,SanderTangvik,2002-11-29,Torwart,2025_2026,23
550580,NULL,"Borussia Mönchengladbach",18,ShutoMachino,1999-09-30,"Sturm - Mittelstürmer",2025_2026,26
550829,NULL,"Bayer 04 Leverkusen",17,MatejKovar,2000-05-17,Torwart,2023_2024,26
550829,NULL,"Bayer 04 Leverkusen",17,MatejKovar,2000-05-17,Torwart,2024_2025,26
552057,NULL,"Bayer 04 Leverkusen",23,AdamHlozek,2002-07-25,"Sturm - Mittelstürmer",2022_2023,23
552057,NULL,"Bayer 04 Leverkusen",23,AdamHlozek,2002-07-25,"Sturm - Mittelstürmer",2023_2024,23
552057,NULL,"TSG 1899 Hoffenheim",23,AdamHlozek,2002-07-25,"Sturm - Mittelstürmer",2024_2025,23
552057,NULL,"TSG 1899 Hoffenheim",23,AdamHlozek,2002-07-25,"Sturm - Mittelstürmer",2025_2026,23
553285,NULL,"1.FC Köln",25,TimLemperle,2002-02-05,"Sturm - Mittelstürmer",2022_2023,24
553285,NULL,"1.FC Köln",19,TimLemperle,2002-02-05,"Sturm - Mittelstürmer",2024_2025,24
553285,NULL,"TSG 1899 Hoffenheim",19,TimLemperle,2002-02-05,"Sturm - Mittelstürmer",2025_2026,24
553539,NULL,"TSG 1899 Hoffenheim",NULL,ValentinLässig,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
553905,NULL,"FC Schalke 04",NULL,KerimCalhanoglu,2002-08-26,"Abwehr - Linker Verteidiger",2022_2023,23
557614,NULL,"FC Augsburg",34,NathanaëlMbuku,2002-03-16,"Sturm - Linksaußen",2022_2023,24
557614,NULL,"FC Augsburg",34,NathanaëlMbuku,2002-03-16,"Sturm - Linksaußen",2023_2024,24
559263,NULL,"RB Leipzig",18,FábioCarvalho,2002-08-30,"Mittelfeld - Offensives Mittelfeld",2023_2024,23
562948,NULL,"1.FSV Mainz 05",14,Hyun-seokHong,1999-06-16,"Mittelfeld - Offensives Mittelfeld",2024_2025,27
564545,NULL,"Bayer 04 Leverkusen",12,EdmondTapsoba,1999-02-02,"Abwehr - Innenverteidiger",2022_2023,27
564545,NULL,"Bayer 04 Leverkusen",12,EdmondTapsoba,1999-02-02,"Abwehr - Innenverteidiger",2023_2024,27
564545,NULL,"Bayer 04 Leverkusen",12,EdmondTapsoba,1999-02-02,"Abwehr - Innenverteidiger",2024_2025,27
564545,NULL,"Bayer 04 Leverkusen",12,EdmondTapsoba,1999-02-02,"Abwehr - Innenverteidiger",2025_2026,27
565118,NULL,"SC Paderborn 07",25,JesseTugbenyo,2001-08-07,"Mittelfeld - Offensives Mittelfeld",2023_2024,24
565424,NULL,"RB Leipzig",9,JohanBakayoko,2003-04-20,"Sturm - Rechtsaußen",2025_2026,23
565435,NULL,"FC Augsburg",27,ArneEngels,2003-09-08,"Mittelfeld - Zentrales Mittelfeld",2022_2023,22
565435,NULL,"FC Augsburg",27,ArneEngels,2003-09-08,"Mittelfeld - Zentrales Mittelfeld",2023_2024,22
565435,NULL,"FC Augsburg",NULL,ArneEngels,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025,NULL
566723,NULL,"FC Bayern München",17,MichaelOlise,2001-12-12,"Sturm - Rechtsaußen",2024_2025,24
566723,NULL,"FC Bayern München",NULL,MichaelOlise,2001-12-12,"Sturm - Rechtsaußen",2025_2026,24
566857,NULL,"SV 07 Elversberg",18,SemihSahin,1999-12-22,"Mittelfeld - Zentrales Mittelfeld",2022_2023,26
566857,NULL,"SV 07 Elversberg",8,SemihSahin,1999-12-22,"Mittelfeld - Zentrales Mittelfeld",2023_2024,26
566857,NULL,"SV 07 Elversberg",8,SemihSahin,1999-12-22,"Mittelfeld - Zentrales Mittelfeld",2024_2025,26
566931,NULL,"RB Leipzig",20,XaviSimons,2003-04-21,"Mittelfeld - Offensives Mittelfeld",2023_2024,23
